"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
25,277,73974,TRUE,6.3,3.64,5.96,-0.14,17,19,0,0,0,2,1,0,0,30,13,0,1,0,0,0,0,0
26,277,73974,TRUE,-7,2.98,3.71,-2.25,17,24,0,0,0,2,1,0,0,30,20,0,2,0,0,0,0,0
27,277,73974,TRUE,6.9,3.21,6.04,2.33,19,27,0,0,0,2,1,0,0,34,20,0,2,0,0,0,0,0
28,277,73974,TRUE,6,3.37,6,-0.04,21,31,0,0,0,2,1,0,0,40,24,0,3,0,0,0,0,0
29,277,73974,FALSE,0,3.37,6,0,21,31,0,0,0,2,1,0,0,40,24,0,3,0,0,0,0,0
30,277,73974,TRUE,1.2,3.26,5.23,-0.77,21,34,0,0,0,2,1,0,0,43,26,0,4,0,0,0,0,0
31,277,73974,TRUE,14.4,3.82,7.55,2.32,21,36,0,0,0,3,2,0,0,47,27,0,4,0,0,0,0,0
32,277,73974,TRUE,8.2,4.03,6.82,-0.73,22,37,0,0,0,3,2,0,0,52,28,0,4,0,0,0,0,0
33,277,73974,TRUE,9.1,4.26,7.17,0.35,23,38,0,0,0,4,2,0,0,58,32,0,4,0,0,0,0,0
34,277,73974,TRUE,9.4,4.48,7.36,0.19,24,39,0,0,0,4,2,0,0,64,34,0,4,0,0,0,0,0
35,277,73974,TRUE,0.6,4.32,6.02,-1.34,24,41,0,0,0,4,2,0,0,70,40,1,4,0,0,0,0,0
36,277,73974,TRUE,2.5,4.25,6.32,0.3,25,43,0,0,1,4,2,0,0,73,43,1,5,0,0,0,0,0
37,277,73974,TRUE,2.4,4.18,6.34,0.02,30,43,0,0,1,4,2,0,0,75,46,1,6,0,0,0,0,0
38,277,73974,FALSE,0,4.18,6.34,0,30,43,0,0,1,4,2,0,0,75,46,1,6,0,0,0,0,0
0,287,73978,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,287,73978,TRUE,1,1,1.41,0.41,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2,287,73978,FALSE,0,1,1.41,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3,287,73978,FALSE,0,1,1.41,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4,287,73978,TRUE,2.6,1.8,2.02,0.61,3,6,0,0,0,0,0,0,0,2,5,0,1,0,1,0,0,0
5,287,73978,FALSE,0,1.8,2.02,0,3,6,0,0,0,0,0,0,0,2,5,0,1,0,1,0,0,0
6,287,73978,TRUE,4.6,2.73,2.8,0.78,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
8,287,73978,TRUE,0,2.05,2.15,-0.65,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
9,287,73978,FALSE,0,2.05,2.15,0,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
10,287,73978,FALSE,0,2.05,2.15,0,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
11,287,73978,FALSE,0,2.05,2.15,0,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
12,287,73978,TRUE,-2,1.24,1.62,-0.53,3,8,0,0,0,0,0,0,0,3,8,0,1,0,2,0,0,0
13,287,73978,TRUE,1.8,1.33,2.25,0.63,4,11,0,0,1,0,0,0,0,4,9,0,2,0,2,0,0,0
14,287,73978,TRUE,0.6,1.23,2.09,-0.16,7,13,0,0,1,0,0,0,0,5,13,0,2,0,2,0,0,0
15,287,73978,TRUE,0.7,1.16,2.07,-0.02,7,16,0,0,1,1,0,0,0,7,14,0,3,0,2,0,0,0
16,287,73978,FALSE,0,1.16,2.07,0,7,16,0,0,1,1,0,0,0,7,14,0,3,0,2,0,0,0
17,287,73978,TRUE,4.2,1.5,2.73,0.66,7,17,0,0,1,1,0,0,0,7,15,0,3,0,3,0,0,0
18,287,73978,FALSE,0,1.5,2.73,0,7,17,0,0,1,1,0,0,0,7,15,0,3,0,3,0,0,0
19,287,73978,TRUE,6.2,1.97,3.27,0.54,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
20,287,73978,FALSE,0,1.97,3.27,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
21,287,73978,FALSE,0,1.97,3.27,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
22,287,73978,FALSE,0,1.97,3.27,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
23,287,73978,FALSE,0,1.97,3.27,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
24,287,73978,FALSE,0,1.97,3.27,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
25,287,73978,TRUE,0,1.79,2.39,-0.88,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
26,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
27,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
28,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
29,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
30,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
31,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
32,287,73978,FALSE,0,1.79,2.39,0,7,17,0,0,1,1,0,0,0,8,16,0,3,0,4,0,0,0
33,287,73978,TRUE,0.6,1.69,2.38,-0.01,7,18,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
34,287,73978,TRUE,0,1.56,2.26,-0.12,7,18,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
35,287,73978,TRUE,-0.3,1.43,2.2,-0.06,7,19,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
36,287,73978,FALSE,0,1.43,2.2,0,7,19,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
37,287,73978,FALSE,0,1.43,2.2,0,7,19,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
38,287,73978,FALSE,0,1.43,2.2,0,7,19,0,0,1,1,0,0,0,10,17,0,4,0,4,0,0,0
0,294,73991,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,294,73991,TRUE,1.3,1.3,5.87,-1.13,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2,294,73991,TRUE,0,0.65,4.67,-1.2,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3,294,73991,FALSE,0,0.65,4.67,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4,294,73991,FALSE,0,0.65,4.67,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5,294,73991,TRUE,5,2.1,5.31,0.64,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
6,294,73991,FALSE,0,2.1,5.31,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
8,294,73991,FALSE,0,2.1,5.31,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
9,294,73991,FALSE,0,2.1,5.31,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
10,294,73991,FALSE,0,2.1,5.31,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
11,294,73991,FALSE,0,2.1,5.31,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12,294,73991,TRUE,-6.6,-0.07,3.02,-2.29,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
13,294,73991,TRUE,5.9,1.12,5.14,2.12,1,8,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
14,294,73991,TRUE,-0.6,0.83,4.1,-1.04,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
15,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
16,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
17,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
18,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
19,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
20,294,73991,FALSE,0,0.83,4.1,0,1,10,0,0,1,0,0,0,0,5,2,1,0,0,1,0,0,0
21,294,73991,TRUE,13,2.57,6.2,2.1,1,14,0,0,1,1,0,0,0,10,2,1,0,0,2,0,0,0
22,294,73991,TRUE,4.1,2.76,5.03,-1.17,1,18,0,0,1,1,0,1,0,14,4,1,0,0,2,0,0,0
23,294,73991,TRUE,2.6,2.74,4.87,-0.16,1,19,0,0,1,1,0,1,0,16,5,1,0,0,2,0,0,0
24,294,73991,TRUE,1.3,2.6,4.67,-0.2,1,21,0,0,2,1,0,1,0,18,10,1,0,0,2,0,0,0
25,294,73991,TRUE,0.1,2.37,4.44,-0.23,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
26,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
27,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
28,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
29,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
30,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
31,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
32,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
33,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
34,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
35,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
36,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
37,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
38,294,73991,FALSE,0,2.37,4.44,0,1,23,0,0,2,1,0,1,0,19,12,1,0,0,2,0,0,0
0,262,73992,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,262,73992,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,262,73992,TRUE,13,13,10.81,3.81,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0
3,262,73992,TRUE,0,6.5,9.21,-1.6,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0
4,262,73992,FALSE,0,6.5,9.21,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0
5,262,73992,FALSE,0,6.5,9.21,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0
6,262,73992,FALSE,0,6.5,9.21,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0
8,262,73992,TRUE,5.9,7.47,10.37,-0.36,3,5,1,0,1,1,1,1,0,6,5,0,1,0,2,0,0,0
9,262,73992,TRUE,-1.1,5.76,9.12,-1.25,3,7,1,0,2,1,1,1,0,6,8,0,1,0,2,0,0,0
10,262,73992,TRUE,1.6,5.07,9.49,0.37,4,10,1,0,2,1,1,1,0,6,10,0,2,0,3,0,0,0
11,262,73992,FALSE,0,5.07,9.49,0,4,10,1,0,2,1,1,1,0,6,10,0,2,0,3,0,0,0
12,262,73992,TRUE,6,5.2,10.27,0.78,4,10,1,0,2,1,1,1,0,6,10,0,2,0,3,0,0,0
13,262,73992,TRUE,2.5,4.86,9.77,-0.5,7,21,1,0,2,2,1,1,0,9,11,0,2,0,4,0,0,0
14,262,73992,TRUE,3.5,4.71,10.01,0.24,8,21,2,0,2,2,1,1,0,9,15,0,2,0,4,0,0,0
15,262,73992,FALSE,0,4.71,10.01,0,8,21,2,0,2,2,1,1,0,9,15,0,2,0,4,0,0,0
16,262,73992,FALSE,0,4.71,10.01,0,8,21,2,0,2,2,1,1,0,9,15,0,2,0,4,0,0,0
17,262,73992,FALSE,0,4.71,10.01,0,8,21,2,0,2,2,1,1,0,9,15,0,2,0,4,0,0,0
18,262,73992,TRUE,-0.5,4.19,9.05,-0.96,8,25,3,0,2,2,1,1,0,10,17,0,2,1,4,0,0,0
19,262,73992,FALSE,0,4.19,9.05,0,8,25,3,0,2,2,1,1,0,10,17,0,2,1,4,0,0,0
20,262,73992,FALSE,0,4.19,9.05,0,8,25,3,0,2,2,1,1,0,10,17,0,2,1,4,0,0,0
21,262,73992,TRUE,6.7,4.42,9.89,0.84,8,25,3,0,2,2,1,1,0,11,17,0,2,1,5,0,0,0
22,262,73992,TRUE,6.4,4.58,10.12,0.23,10,26,3,0,2,2,1,1,0,12,19,0,2,1,6,0,0,0
23,262,73992,TRUE,-1.3,4.13,8.85,-1.27,10,27,3,0,2,2,1,1,0,12,21,0,2,1,6,0,0,0
24,262,73992,FALSE,0,4.13,8.85,0,10,27,3,0,2,2,1,1,0,12,21,0,2,1,6,0,0,0
25,262,73992,TRUE,9.1,4.49,10.54,1.69,10,29,3,0,3,3,2,1,0,12,21,0,2,1,6,0,0,0
26,262,73992,FALSE,0,4.49,10.54,0,10,29,3,0,3,3,2,1,0,12,21,0,2,1,6,0,0,0
27,262,73992,TRUE,1.4,4.28,9.43,-1.11,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
28,262,73992,FALSE,0,4.28,9.43,0,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
29,262,73992,FALSE,0,4.28,9.43,0,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
30,262,73992,FALSE,0,4.28,9.43,0,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
31,262,73992,FALSE,0,4.28,9.43,0,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
32,262,73992,FALSE,0,4.28,9.43,0,11,30,3,0,3,3,2,1,0,13,22,0,2,1,6,0,0,0
33,262,73992,TRUE,5,4.33,9.7,0.27,11,30,3,0,3,3,2,1,0,13,22,0,2,1,7,0,0,0
34,262,73992,TRUE,-0.8,4.03,8.66,-1.04,11,31,3,0,3,3,2,1,0,13,23,0,2,1,7,0,0,0
35,262,73992,FALSE,0,4.03,8.66,0,11,31,3,0,3,3,2,1,0,13,23,0,2,1,7,0,0,0
36,262,73992,TRUE,4.5,4.06,9.5,0.84,11,31,3,0,3,3,2,2,0,13,23,0,2,1,8,0,0,0
37,262,73992,TRUE,1.1,3.9,8.97,-0.53,13,34,3,0,4,3,2,2,0,13,23,0,2,1,8,0,0,0
38,262,73992,FALSE,0,3.9,8.97,0,13,34,3,0,4,3,2,2,0,13,23,0,2,1,8,0,0,0
0,315,74060,FALSE,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,74060,TRUE,0.1,0.1,6.44,-2.56,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,315,74060,TRUE,8.4,4.25,8.41,1.97,0,3,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
3,315,74060,TRUE,5.2,4.57,9.02,0.61,0,7,0,1,1,1,1,0,0,3,5,0,0,0,0,0,0,0
4,315,74060,TRUE,6.7,5.1,10.22,1.2,0,8,1,1,3,1,1,0,0,3,5,0,0,0,0,0,0,0
5,315,74060,TRUE,8.2,5.72,11.21,0.99,0,9,1,1,4,1,2,0,0,3,6,0,0,0,0,0,0,0
6,315,74060,TRUE,-2.2,4.4,9.27,-1.94,0,13,1,1,4,1,2,0,0,3,8,0,0,0,0,0,0,0
8,315,74060,TRUE,1,3.44,9.26,-0.01,1,18,1,1,6,2,2,1,0,5,11,0,1,0,0,0,0,0
9,315,74060,TRUE,0.2,3.08,8.99,-0.27,2,19,1,1,6,2,2,1,0,5,11,0,1,0,0,0,0,0
10,315,74060,TRUE,-2.8,2.49,8.22,-0.77,3,20,1,1,6,2,2,1,0,5,13,0,2,0,0,0,0,0
11,315,74060,FALSE,0,2.49,8.22,0,3,20,1,1,6,2,2,1,0,5,13,0,2,0,0,0,0,0
12,315,74060,TRUE,0.5,2.31,8.45,0.23,3,20,1,1,6,2,2,1,0,5,13,0,2,0,0,0,0,0
13,315,74060,TRUE,0.2,2.13,8.29,-0.16,4,21,1,1,7,2,2,1,0,5,14,0,2,0,0,0,0,0
14,315,74060,TRUE,4.4,2.3,9.07,0.78,5,23,1,2,8,2,2,1,0,5,14,0,2,0,0,0,0,0
15,315,74060,TRUE,-0.4,2.11,8.07,-1,5,26,1,2,9,2,2,1,0,5,15,0,2,0,0,0,0,0
16,315,74060,TRUE,2,2.1,8.51,0.44,5,26,1,2,9,2,2,1,0,5,15,0,2,0,0,0,0,0
17,315,74060,TRUE,-2.6,1.81,7.5,-1.01,7,32,1,2,10,2,2,1,0,6,16,0,3,0,0,0,0,0
18,315,74060,FALSE,0,1.81,7.5,0,7,32,1,2,10,2,2,1,0,6,16,0,3,0,0,0,0,0
19,315,74060,TRUE,3.4,1.9,8.38,0.88,7,32,1,2,10,2,2,1,0,8,16,0,3,0,0,0,0,0
20,315,74060,FALSE,0,1.9,8.38,0,7,32,1,2,10,2,2,1,0,8,16,0,3,0,0,0,0,0
21,315,74060,TRUE,2.6,1.94,8.14,-0.24,7,32,1,2,10,4,2,1,0,9,17,0,3,0,0,0,0,0
22,315,74060,TRUE,1.6,1.92,8.08,-0.06,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
23,315,74060,FALSE,0,1.92,8.08,0,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
24,315,74060,TRUE,0,1.82,7.73,-0.35,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
25,315,74060,FALSE,0,1.82,7.73,0,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
26,315,74060,FALSE,0,1.82,7.73,0,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
27,315,74060,FALSE,0,1.82,7.73,0,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
28,315,74060,FALSE,0,1.82,7.73,0,8,34,1,2,10,4,2,1,0,10,17,0,3,0,0,0,0,0
29,315,74060,TRUE,13.8,2.39,9.92,2.19,9,37,2,2,11,4,3,1,0,11,20,0,3,0,0,0,0,0
30,315,74060,TRUE,1.6,2.35,8.05,-1.87,9,39,2,2,12,4,3,1,0,12,21,0,3,0,0,0,0,0
31,315,74060,TRUE,-0.8,2.21,7.54,-0.51,9,40,2,2,12,4,3,1,0,12,22,0,3,0,0,0,0,0
32,315,74060,TRUE,5.6,2.35,8.65,1.11,10,44,2,2,14,5,3,2,0,15,24,0,3,0,0,0,0,0
33,315,74060,TRUE,-1.6,2.19,7.48,-1.17,11,45,2,2,14,6,3,2,0,15,25,0,4,0,0,0,0,0
34,315,74060,TRUE,0.6,2.13,7.72,0.24,12,47,2,2,14,7,3,2,0,15,25,0,4,0,0,0,0,0
35,315,74060,TRUE,-0.7,2.03,7.5,-0.22,15,51,2,2,14,7,3,2,0,15,27,0,4,0,0,0,0,0
36,315,74060,TRUE,0.2,1.96,7.59,0.09,15,55,2,2,14,9,3,2,0,15,27,0,4,0,0,0,0,0
37,315,74060,TRUE,0.5,1.91,7.62,0.03,15,59,2,2,14,9,3,2,0,16,27,0,4,0,0,0,0,0
38,315,74060,FALSE,0,1.91,7.62,0,15,59,2,2,14,9,3,2,0,16,27,0,4,0,0,0,0,0
0,263,74061,FALSE,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,263,74061,TRUE,11,11,16.27,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2,263,74061,TRUE,11,11,19.92,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2
3,263,74061,TRUE,19.7,13.9,24.69,4.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,2
4,263,74061,TRUE,8.5,12.55,24.47,-0.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,2
5,263,74061,FALSE,0,12.55,24.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,2
6,263,74061,TRUE,2,10.44,22.4,-2.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,4
8,263,74061,TRUE,5.7,7.65,21.72,1.38,1,3,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,6
9,263,74061,TRUE,-1.5,6.51,20.16,-1.56,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,7
10,263,74061,TRUE,-4,5.34,19.2,-0.96,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,9
11,263,74061,TRUE,17,6.51,23.03,3.83,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
12,263,74061,FALSE,0,6.51,23.03,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
13,263,74061,FALSE,0,6.51,23.03,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
14,263,74061,FALSE,0,6.51,23.03,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
15,263,74061,FALSE,0,6.51,23.03,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
16,263,74061,FALSE,0,6.51,23.03,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,4,20,1,10
17,263,74061,TRUE,1.7,6.07,19.79,-3.24,2,4,0,0,0,0,0,0,0,0,0,0,1,0,4,21,2,14
18,263,74061,TRUE,1.1,5.66,19.91,0.12,2,7,0,0,0,0,0,0,0,0,0,0,1,0,4,23,2,16
19,263,74061,TRUE,8.5,5.88,20.88,0.97,3,7,0,0,0,0,0,0,0,0,0,0,1,0,5,24,2,16
20,263,74061,TRUE,18,6.75,22.89,2.01,3,7,0,0,0,0,0,0,0,0,0,0,1,0,6,26,3,16
21,263,74061,FALSE,0,6.75,22.89,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,6,26,3,16
22,263,74061,TRUE,-2,6.17,19.52,-3.37,3,7,0,0,0,0,0,0,0,0,0,0,1,0,6,26,3,17
23,263,74061,TRUE,10.1,6.42,21.57,2.05,3,10,0,0,0,0,0,0,0,0,0,0,1,0,7,28,3,17
24,263,74061,TRUE,3.8,6.27,20.54,-1.03,3,14,0,0,0,0,0,0,0,0,0,0,1,0,8,28,3,17
25,263,74061,TRUE,3,6.09,20.31,-0.23,3,14,0,0,0,0,0,0,0,0,0,0,1,0,8,28,4,19
26,263,74061,TRUE,-5.7,5.47,18.9,-1.41,4,18,0,0,0,0,0,0,0,0,0,0,2,0,8,29,4,22
27,263,74061,TRUE,-2,5.1,19.28,0.38,4,18,0,0,0,0,0,0,0,0,0,0,2,0,8,29,4,23
28,263,74061,TRUE,1,4.9,19.48,0.2,4,18,0,0,0,0,0,0,0,0,0,0,2,0,8,30,4,24
29,263,74061,TRUE,13,5.27,21.43,1.95,4,18,0,0,0,0,0,0,0,0,0,0,2,0,8,35,4,25
30,263,74061,TRUE,0.1,5.05,19.35,-2.08,4,21,0,0,0,0,0,0,0,0,0,0,2,0,8,36,4,26
31,263,74061,TRUE,4.7,5.04,19.86,0.51,4,22,0,0,0,0,0,0,0,0,0,0,2,0,9,36,4,26
32,263,74061,TRUE,-4.3,4.67,18.36,-1.5,4,23,0,0,0,0,0,0,0,0,0,0,2,0,9,36,4,28
33,263,74061,TRUE,4,4.64,19.67,1.31,4,23,0,0,0,0,0,0,0,0,0,0,2,0,9,38,4,29
34,263,74061,TRUE,2.7,4.57,19.27,-0.4,4,23,0,0,0,0,0,0,0,1,0,0,2,0,9,39,4,30
35,263,74061,TRUE,2,4.48,19.19,-0.08,4,23,0,0,0,0,0,0,0,1,0,0,2,0,9,41,4,32
36,263,74061,TRUE,7.7,4.59,20.09,0.9,4,24,0,0,0,0,0,0,0,1,0,0,2,0,10,42,4,32
37,263,74061,TRUE,3,4.54,19.36,-0.73,6,24,0,0,0,0,0,0,0,1,0,0,2,0,10,44,4,34
38,263,74061,TRUE,-4,4.26,18.02,-1.34,6,24,0,0,0,0,0,0,0,1,0,0,2,0,10,44,4,36
0,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,284,74075,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,267,74081,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,267,74081,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,267,74081,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,267,74081,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,267,74081,TRUE,0.5,0.5,5.5,-1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,267,74081,FALSE,0,0.5,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
