"Rodada","ClubeID","AtletaID","Participou","Pontos","PontosMedia","Preco","PrecoVariacao","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
6,315,69782,TRUE,5.4,5.32,9.33,0.35,11,35,0,0,0,2,0,1,0,16,9,0,1,0,2,0,0,0
6,315,68698,TRUE,0.3,2.72,9.66,-1.56,1,12,0,0,2,2,1,1,0,10,9,0,2,0,0,0,0,0
6,315,50361,TRUE,1.4,2.55,9.7,-0.19,1,18,1,0,1,0,0,2,0,6,2,0,2,0,2,0,0,0
6,315,38069,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,315,63014,TRUE,-0.3,3.63,10.88,-0.7,11,27,0,0,0,3,1,2,0,14,13,0,1,0,0,0,0,0
6,315,82768,TRUE,-1.5,3.93,12.48,-2.56,2,8,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,6
6,315,61135,TRUE,-0.4,4.13,12.79,-1.83,14,16,1,0,3,1,1,0,0,7,8,0,1,0,0,0,0,0
6,315,50313,TRUE,1.9,3.47,13.23,-0.11,11,10,0,0,0,0,1,0,0,9,6,0,1,0,0,0,0,0
6,315,38287,FALSE,0,3.17,13.62,0,8,10,1,0,6,1,1,3,0,0,5,0,2,0,0,0,0,0
6,315,62009,FALSE,0,3.87,14.3,0,4,15,1,0,1,3,0,2,0,5,3,0,0,0,0,0,0,0
6,316,73620,TRUE,-0.5,-1.14,0.82,0.01,2,6,0,0,0,0,0,0,0,3,6,0,1,1,0,0,0,0
6,316,84887,TRUE,-0.8,-1.35,0.93,-0.73,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6,316,88848,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,90703,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,91921,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,88916,FALSE,0,1,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
6,316,83811,FALSE,0,1.4,1.9,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,316,91920,FALSE,0,1.5,1.98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,73618,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,85210,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,89977,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,91654,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,62971,FALSE,0,-2.1,2.29,0,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0
6,316,63096,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,68945,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,78967,FALSE,0,-0.55,3,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
6,316,87747,TRUE,3.6,1.1,3.19,0.79,8,5,0,0,1,1,0,0,0,4,7,0,1,0,0,0,0,0
6,316,80393,TRUE,-0.1,1.58,3.66,-0.13,4,11,0,0,0,2,0,2,0,9,5,0,2,0,0,0,0,0
6,316,81914,FALSE,0,-0.3,3.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,77911,FALSE,0,-1.1,3.88,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,316,78117,FALSE,0,0.97,3.89,0,5,5,0,0,3,1,0,1,0,1,4,0,0,0,0,0,0,0
6,316,80553,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,83688,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,87732,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,63133,FALSE,0,1.7,4.52,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,51476,FALSE,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,69048,FALSE,0,0.58,4.96,0,1,5,0,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0
6,316,87586,TRUE,9,9,5.71,1.71,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6,316,81950,TRUE,0,1.43,5.88,-0.65,3,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0
6,316,73317,TRUE,2.11,2.62,6.44,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,77529,FALSE,0,3.27,6.87,0,3,10,0,0,0,1,0,0,0,12,11,0,3,0,1,0,0,0
6,316,68974,TRUE,-2.9,-0.57,6.97,-1.37,4,6,0,0,3,5,0,5,0,0,5,0,2,0,0,0,0,0
6,316,69329,TRUE,3,1.86,6.99,0.78,3,11,0,0,0,0,0,0,0,8,11,0,1,0,1,0,0,0
6,316,72039,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,68830,TRUE,0.2,2.55,7.19,-0.19,5,6,1,0,0,1,0,1,0,4,5,0,0,0,0,0,0,0
6,316,81770,TRUE,5,0.16,7.23,1.56,5,20,1,0,2,1,0,7,0,3,6,0,1,0,0,0,0,0
6,316,69047,TRUE,0,4.38,7.57,-0.36,5,18,0,0,0,1,0,0,0,18,9,0,1,0,0,0,0,0
6,316,80552,FALSE,0,3.9,7.81,0,8,6,0,0,1,0,0,0,0,7,5,0,1,0,1,0,0,0
6,316,72084,FALSE,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,38515,TRUE,-1.7,3.94,9.74,-0.65,4,6,1,0,1,1,1,2,0,4,4,0,2,0,1,0,0,0
6,316,37652,TRUE,7.2,5.93,9.92,1.56,5,5,0,0,1,1,2,0,0,3,4,0,2,0,0,0,0,0
6,316,37958,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,63119,FALSE,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,316,79066,TRUE,1.2,7.12,12.85,-0.41,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,4
6,316,38394,FALSE,0,5.7,13.01,0,0,3,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0
6,317,78897,FALSE,0,-1.65,0.81,0,1,6,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0
6,317,80328,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,80335,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,90317,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,90319,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,90320,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,84314,FALSE,0,0.5,1.79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6,317,62056,TRUE,0.7,-1.16,1.87,0.36,4,8,0,0,1,2,0,4,0,1,11,0,1,0,0,0,0,0
6,317,82461,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,87754,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,90318,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,91391,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,91468,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,79339,TRUE,0.5,0.25,2.07,-0.3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,317,84703,TRUE,0.5,0.45,2.48,-0.11,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6,317,62120,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,71724,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,78414,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,90321,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,82737,TRUE,1.8,1.3,3.62,0.06,1,2,0,0,1,3,0,0,0,2,1,0,1,0,0,0,0,0
6,317,86890,TRUE,-0.8,0.45,3.81,-0.65,4,6,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0
6,317,69015,TRUE,0.5,1.8,3.92,-0.5,3,10,0,0,0,1,0,0,0,6,4,0,1,0,0,0,0,0
6,317,83101,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,80576,TRUE,1.6,1.15,4.36,0.07,3,2,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0
6,317,73879,FALSE,0,0.87,4.6,0,2,12,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0
6,317,71042,TRUE,-0.1,1.32,4.82,-0.97,8,12,0,0,1,1,0,0,0,5,8,0,0,0,0,0,0,0
6,317,41258,TRUE,1.65,1.65,4.89,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,78648,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,79228,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,79947,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,60859,FALSE,0,0.35,5.51,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
6,317,87399,FALSE,0,4.15,5.55,0,3,8,0,0,0,1,0,0,0,5,6,0,1,0,1,0,0,0
6,317,70928,FALSE,0,0.75,5.62,0,1,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0
6,317,62119,FALSE,0,-0.3,5.82,0,1,5,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0
6,317,82306,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,82337,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,41859,TRUE,-0.4,0.5,6.82,-0.48,3,16,0,0,2,2,0,1,0,2,1,0,0,0,0,0,0,0
6,317,68910,TRUE,1.4,2.08,6.83,0.06,6,9,0,0,0,1,0,0,0,10,7,0,1,0,0,0,0,0
6,317,62004,FALSE,0,1.58,6.93,0,5,7,0,0,0,1,0,0,0,4,6,0,1,0,1,0,0,0
6,317,37781,FALSE,0,0.32,6.99,0,4,5,0,0,0,2,0,1,0,2,3,0,1,0,0,0,0,0
6,317,69019,FALSE,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,317,61241,FALSE,0,3.05,8.43,0,3,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6,317,70121,TRUE,4.9,6.3,9.14,0.72,4,1,0,0,3,3,1,1,0,3,1,0,0,0,0,0,0,0
6,317,73528,TRUE,5.1,2.92,9.87,1.21,3,2,0,0,0,0,0,0,0,8,4,0,0,0,1,0,0,0
6,317,72023,TRUE,2.1,2.62,10.21,0.36,5,10,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0
6,317,72731,TRUE,0.4,3.55,15.92,-0.11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,9
7,262,81121,FALSE,0,-2.3,0.79,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,262,81219,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,88072,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,89258,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,91194,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,91263,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,88065,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,78895,FALSE,0,2.7,2.63,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7,262,74103,FALSE,0,4.4,2.83,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,262,91264,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,78086,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,68873,TRUE,9.7,1.04,4.12,1.34,3,4,0,0,0,0,0,0,0,0,0,0,2,0,2,7,0,10
7,262,72334,FALSE,0,3.03,4.77,0,3,7,0,0,1,0,0,0,0,1,2,0,1,0,2,0,0,0
7,262,68962,TRUE,-0.7,0.3,4.82,-0.66,4,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7,262,72491,FALSE,0,1.02,5.11,0,2,5,0,0,0,1,0,0,0,2,5,0,1,0,1,0,0,0
7,262,74060,TRUE,6.5,1.4,5.55,1.63,2,12,1,0,1,2,0,0,0,4,4,0,2,0,0,0,0,0
7,262,37993,FALSE,0,1.2,5.6,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,262,69268,FALSE,0,2.3,5.81,0,1,3,0,0,2,0,0,0,0,5,7,0,1,0,0,0,0,0
7,262,68685,FALSE,0,1.55,5.9,0,2,2,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
7,262,80913,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,62086,TRUE,2.9,0.48,6.29,-0.13,5,24,0,0,0,1,0,3,0,7,10,1,1,0,2,0,0,0
7,262,50453,FALSE,0,1.77,6.95,0,2,14,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0
7,262,38311,TRUE,4.1,1.6,7.25,0.73,10,9,0,0,0,1,0,0,0,5,3,0,1,0,0,0,0,0
7,262,73515,TRUE,-0.5,2.99,7.45,-1.66,9,16,0,0,2,3,2,1,0,3,7,0,0,0,0,0,0,0
7,262,69022,TRUE,-1.4,-0.08,7.94,-0.03,7,20,1,0,1,1,0,3,0,2,5,0,2,0,0,0,0,0
7,262,78578,TRUE,-0.7,-0.38,8.46,-0.38,3,14,0,0,3,2,0,0,0,0,4,0,1,0,0,0,0,0
7,262,73918,TRUE,3.9,0.73,8.77,1.13,6,27,0,0,2,6,1,1,0,4,8,0,1,1,0,0,0,0
7,262,72893,TRUE,7.7,3,9.15,1.99,2,3,1,0,0,2,2,2,0,0,3,0,1,0,0,0,0,0
7,262,60752,TRUE,4.35,2.56,9.33,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,262,68693,FALSE,0,0.55,9.95,0,3,11,1,0,0,1,0,1,0,1,4,0,1,0,0,0,0,0
7,262,84318,TRUE,8.4,7.1,10.09,0.78,4,1,0,0,0,3,0,0,0,5,2,0,0,0,2,0,0,0
7,262,68744,FALSE,0,-0.4,10.46,0,2,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0
7,262,85586,TRUE,-3.1,2.84,11.01,-1.32,12,7,0,0,0,2,0,0,0,12,9,0,1,1,0,0,0,0
7,262,68958,TRUE,10.9,3.79,15.14,2.19,8,20,0,0,3,3,0,0,0,12,10,0,1,0,2,0,0,0
7,262,50301,TRUE,0.2,3.27,22.11,-1.02,9,20,0,0,3,3,2,11,0,10,11,0,3,0,0,0,0,0
7,262,75295,FALSE,0,2.15,23.49,0,7,5,0,0,1,2,0,1,0,2,6,0,0,0,0,0,0,0
7,264,80286,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,90370,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,91509,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,91808,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,90297,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,91715,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,61033,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,63018,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,89479,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,91714,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,70944,FALSE,0,1.57,4.4,0,6,18,0,1,3,3,0,2,0,6,8,0,1,0,0,0,0,0
7,264,51413,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,80287,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,77500,FALSE,0,4,6.33,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
7,264,88056,FALSE,0,1.6,7.05,0,6,5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
7,264,90031,TRUE,4.9,3.25,7.54,0.9,13,19,0,0,0,3,1,0,0,9,7,0,0,0,0,0,0,0
7,264,38067,TRUE,2.1,0.06,7.89,0.16,2,5,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0
7,264,73375,FALSE,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,88323,TRUE,-1.4,2.28,8.58,-0.84,13,13,0,0,0,2,1,2,0,2,6,0,0,0,0,0,0,0
7,264,38959,TRUE,8.7,1.48,9.09,2.22,4,9,0,0,0,2,1,2,0,1,3,0,1,0,0,0,0,0
7,264,37608,TRUE,2.9,2.75,10.07,0.17,2,11,0,0,2,2,0,0,0,7,4,0,0,0,0,0,0,0
7,264,42500,TRUE,0.7,2.85,10.61,-0.6,7,16,0,0,0,1,0,0,0,5,3,0,0,0,1,0,0,0
7,264,54395,FALSE,0,0,10.88,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,264,60852,FALSE,0,8.4,11.39,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
7,264,37657,TRUE,-0.6,3.75,11.55,-1.35,1,8,0,0,0,2,0,3,0,6,4,0,0,0,4,0,0,0
7,264,78891,TRUE,2.3,3.14,11.71,-0.08,6,11,0,0,2,0,0,0,0,14,3,0,1,0,0,0,0,0
7,264,52190,TRUE,1.8,1.78,12.25,0.29,2,7,0,0,1,0,0,0,0,10,8,0,2,0,0,0,0,0
7,264,38398,TRUE,5.3,2.38,13.04,1.08,8,14,0,1,4,3,0,1,0,3,5,0,1,0,0,0,0,0
7,264,38523,FALSE,0,4.67,14.28,0,5,8,1,0,0,0,0,0,0,3,5,0,2,0,3,0,0,0
7,264,38229,TRUE,-1.7,4.92,15.85,-2.28,11,26,1,0,0,0,1,1,0,4,5,0,0,0,3,0,0,0
7,264,45125,TRUE,3.08,3.82,16.09,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,264,38315,TRUE,8.6,5.05,18.73,0.46,5,34,1,0,6,3,2,1,0,7,1,0,1,0,0,0,0,0
7,264,68923,TRUE,-0.9,3.4,19.26,-2.14,2,6,0,1,1,1,0,1,0,5,6,0,2,0,3,0,0,0
7,264,42234,TRUE,1.2,5.34,20.78,-0.44,1,7,0,0,0,0,0,0,0,0,0,0,1,0,4,11,0,6
7,266,82641,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,85004,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,86444,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,90311,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,91128,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,91815,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,49673,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,80537,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,82740,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,84889,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,85626,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,68884,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,87999,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,80188,TRUE,-3,1.13,3.31,-0.71,1,2,0,0,1,0,1,0,0,0,3,0,2,0,0,0,0,0
7,266,84684,TRUE,0.5,-0.03,3.86,-0.28,2,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
7,266,80400,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,90366,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,37674,FALSE,0,-0.63,4.23,0,6,21,0,0,1,1,0,0,0,4,6,0,3,0,0,0,0,0
7,266,86411,FALSE,0,12,4.29,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
7,266,36650,TRUE,1.6,0.46,4.59,0.25,1,6,1,0,1,1,0,0,0,2,3,0,0,1,0,0,0,0
7,266,38365,TRUE,0,0,4.94,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,85121,FALSE,0,1.3,4.98,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7,266,70759,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,39572,TRUE,-0.3,3.74,5.49,-0.81,6,14,0,0,1,1,0,0,0,6,6,0,2,0,3,0,0,0
7,266,71090,FALSE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,38440,TRUE,5.5,1.9,6.49,1.15,4,1,0,0,0,1,0,0,0,8,9,0,1,0,0,0,0,0
7,266,38194,TRUE,-2.9,3.47,8.3,-2.04,5,14,0,0,1,0,0,0,0,5,0,0,1,0,3,0,0,0
7,266,71162,TRUE,0.3,3.06,11.68,-0.12,6,14,0,1,1,3,2,0,0,5,9,0,2,0,0,0,0,0
7,266,62137,TRUE,1.17,3.66,12.1,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,266,84791,FALSE,0,2.9,12.58,0,3,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
7,266,89256,TRUE,0.4,2.16,13.28,-0.24,12,20,1,0,4,3,0,3,0,5,6,0,0,0,0,0,0,0
7,266,68887,TRUE,-7,2.81,13.91,-3.2,3,18,0,0,2,2,0,0,0,6,6,0,1,1,4,0,0,0
7,266,71892,FALSE,0,3.76,14.3,0,4,12,0,0,0,2,0,0,0,5,5,0,1,0,3,0,0,0
7,266,38431,TRUE,8.7,4.59,14.41,0.91,0,3,0,0,0,0,0,0,0,0,0,0,2,0,4,11,0,8
7,266,72097,TRUE,1.8,3.8,14.52,-1.18,3,18,0,0,2,2,0,0,0,9,4,0,0,1,3,0,0,0
7,266,62047,TRUE,3.8,1.57,14.82,0.66,2,26,0,0,4,2,1,0,0,7,11,0,1,0,0,0,0,0
7,266,80538,FALSE,0,11.7,20.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,266,80370,TRUE,3.5,5.02,22.69,0.23,14,21,0,1,1,5,0,1,0,22,13,0,2,0,0,0,0,0
7,266,38162,FALSE,0,6.23,25.42,0,16,8,1,0,6,3,3,1,0,1,13,0,0,0,0,0,0,0
7,267,86776,FALSE,0,-4.5,0.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
7,267,74067,TRUE,-6,-1.67,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
7,267,82510,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,87483,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,88233,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,92057,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,72117,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,73421,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,83867,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,61986,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,86189,FALSE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,37663,TRUE,1.4,0.55,3.51,0.33,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
7,267,38446,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,73876,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,87750,FALSE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,79584,TRUE,-0.1,0.24,4.45,-0.56,15,5,0,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0
7,267,68697,FALSE,0,-0.2,4.67,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
7,267,61188,TRUE,0.9,0.12,4.68,0.67,11,21,0,0,4,9,0,4,1,6,9,0,2,1,0,0,0,0
7,267,70162,TRUE,2.8,4.23,4.7,-0.26,6,4,0,0,1,0,0,0,0,7,4,0,0,0,0,0,0,0
7,267,53896,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,267,84893,FALSE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
